date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:35:56	154897/154897	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:53%20GMT	https://www.convertworld.com/pt/moeda/vanuatu/vuv-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/vanuatu/vuv-para-cny.html	(from https://www.convertworld.com/pt/moeda/vanuatu.html)
20:35:56	154877/154877	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:54%20GMT	https://www.convertworld.com/pt/moeda/vanuatu/vuv-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/vanuatu/vuv-para-sek.html	(from https://www.convertworld.com/pt/moeda/vanuatu.html)
20:35:57	155604/155604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:55%20GMT	https://www.convertworld.com/pt/moeda/vanuatu/vuv-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/vanuatu/vuv-para-brl.html	(from https://www.convertworld.com/pt/moeda/vanuatu.html)
20:35:58	154952/154952	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:55%20GMT	https://www.convertworld.com/pt/moeda/vanuatu/vuv-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/vanuatu/vuv-para-nzd.html	(from https://www.convertworld.com/pt/moeda/vanuatu.html)
20:35:59	155136/155136	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:56%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-usd.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:35:59	156198/156198	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:57%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-eur.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:00	155068/155068	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:57%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-gbp.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:01	155691/155691	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:58%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-jpy.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:02	155091/155091	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:32:59%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-aud.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:02	155077/155077	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:00%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-cad.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:03	155058/155058	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:00%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-chf.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:04	155062/155062	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:01%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-cny.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:04	155038/155038	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:02%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-sek.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:05	155769/155769	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:02%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-brl.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:06	155115/155115	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:03%20GMT	https://www.convertworld.com/pt/moeda/tanzania/tzs-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/tanzania/tzs-para-nzd.html	(from https://www.convertworld.com/pt/moeda/tanzania.html)
20:36:06	154883/154883	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:04%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-usd.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:07	155949/155949	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:05%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-eur.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:08	154815/154815	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:05%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-gbp.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:08	155431/155431	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:06%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-jpy.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:09	154833/154833	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:07%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-aud.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:10	154815/154815	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:08%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-cad.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:11	154797/154797	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:08%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-chf.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:12	154802/154802	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:09%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-cny.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:12	154786/154786	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:10%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-sek.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:13	155517/155517	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:11%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-brl.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:14	154865/154865	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:11%20GMT	https://www.convertworld.com/pt/moeda/quenia/kes-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/quenia/kes-para-nzd.html	(from https://www.convertworld.com/pt/moeda/quenia.html)
20:36:15	154961/154961	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:12%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-usd.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:15	156023/156023	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:13%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-eur.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:16	154893/154893	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:13%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-gbp.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:17	155512/155512	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:14%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-jpy.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:17	154912/154912	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:15%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-aud.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:18	154898/154898	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:15%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-cad.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:19	154879/154879	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:16%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-chf.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:19	154879/154879	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:17%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-cny.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:20	154863/154863	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:17%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-sek.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:21	155594/155594	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:18%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-brl.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:21	154932/154932	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:19%20GMT	https://www.convertworld.com/pt/moeda/uganda/ugx-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/uganda/ugx-para-nzd.html	(from https://www.convertworld.com/pt/moeda/uganda.html)
20:36:22	154928/154928	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:20%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-usd.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:23	155998/155998	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:20%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-eur.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:24	154860/154860	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:21%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-gbp.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:25	155487/155487	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:22%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-jpy.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:26	154887/154887	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:23%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-aud.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:26	154865/154865	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:24%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-cad.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:27	154842/154842	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:24%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-chf.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:28	154860/154860	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:25%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-cny.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:28	154828/154828	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:26%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-sek.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:29	155563/155563	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:26%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-brl.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:31	154911/154911	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:27%20GMT	https://www.convertworld.com/pt/moeda/polonia/pln-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/polonia/pln-para-nzd.html	(from https://www.convertworld.com/pt/moeda/polonia.html)
20:36:32	37172/37172	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:29%20GMT	https://www.convertworld.com/pt/pressao/bar/bar-em-psi.html	website/convertworld/www.convertworld.com/pt/pressao/bar/bar-em-psi.html	(from https://www.convertworld.com/pt/pressao/bar.html)
20:36:33	37720/37720	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:30%20GMT	https://www.convertworld.com/pt/pressao/kgf-cm2/kgf-cm2-para-psi.html	website/convertworld/www.convertworld.com/pt/pressao/kgf-cm2/kgf-cm2-para-psi.html	(from https://www.convertworld.com/pt/pressao/kgf-cm2.html)
20:36:33	37870/37870	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:31%20GMT	https://www.convertworld.com/pt/pressao/libra-por-polegada-quadrada/psi-em-bar.html	website/convertworld/www.convertworld.com/pt/pressao/libra-por-polegada-quadrada/psi-em-bar.html	(from https://www.convertworld.com/pt/pressao/libra-por-polegada-quadrada.html)
20:36:37	38217/38217	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:31%20GMT	https://www.convertworld.com/pt/pressao/libra-por-polegada-quadrada/psi-para-kgf-cm2.html	website/convertworld/www.convertworld.com/pt/pressao/libra-por-polegada-quadrada/psi-para-kgf-cm2.html	(from https://www.convertworld.com/pt/pressao/libra-por-polegada-quadrada.html)
20:36:38	40489/40489	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:36%20GMT	https://www.convertworld.com/pt/volume/m3/m3-para-litros.html	website/convertworld/www.convertworld.com/pt/volume/m3/m3-para-litros.html	(from https://www.convertworld.com/pt/volume/m3.html)
20:36:39	40346/40346	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:36%20GMT	https://www.convertworld.com/pt/volume/litro/litro-para-cm3.html	website/convertworld/www.convertworld.com/pt/volume/litro/litro-para-cm3.html	(from https://www.convertworld.com/pt/volume/litro.html)
20:36:39	40473/40473	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:37%20GMT	https://www.convertworld.com/pt/volume/litro/litros-para-m3.html	website/convertworld/www.convertworld.com/pt/volume/litro/litros-para-m3.html	(from https://www.convertworld.com/pt/volume/litro.html)
20:37:01	40437/40437	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:33:37%20GMT	https://www.convertworld.com/pt/volume/cm3/cm3-para-litro.html	website/convertworld/www.convertworld.com/pt/volume/cm3/cm3-para-litro.html	(from https://www.convertworld.com/pt/volume/cm3.html)
20:37:03	35848/35848	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:00%20GMT	https://www.convertworld.com/pt/potencia/watt/watt-para-cv.html	website/convertworld/www.convertworld.com/pt/potencia/watt/watt-para-cv.html	(from https://www.convertworld.com/pt/potencia/watt.html)
20:37:05	36322/36322	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:02%20GMT	https://www.convertworld.com/pt/potencia/cavalo-vapor/cv-para-watt.html	website/convertworld/www.convertworld.com/pt/potencia/cavalo-vapor/cv-para-watt.html	(from https://www.convertworld.com/pt/potencia/cavalo-vapor.html)
20:37:06	34446/34446	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:03%20GMT	https://www.convertworld.com/pt/temperatura/celsius/c-em-f.html	website/convertworld/www.convertworld.com/pt/temperatura/celsius/c-em-f.html	(from https://www.convertworld.com/pt/temperatura/celsius.html)
20:37:23	34537/34537	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:04%20GMT	https://www.convertworld.com/pt/temperatura/fahrenheit/f-em-c.html	website/convertworld/www.convertworld.com/pt/temperatura/fahrenheit/f-em-c.html	(from https://www.convertworld.com/pt/temperatura/fahrenheit.html)
20:37:24	34163/34163	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:22%20GMT	https://www.convertworld.com/pt/tempo/anos/anos-em-meses.html	website/convertworld/www.convertworld.com/pt/tempo/anos/anos-em-meses.html	(from https://www.convertworld.com/pt/tempo/anos.html)
20:37:25	34073/34073	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:23%20GMT	https://www.convertworld.com/pt/tempo/anos/anos-em-dias.html	website/convertworld/www.convertworld.com/pt/tempo/anos/anos-em-dias.html	(from https://www.convertworld.com/pt/tempo/anos.html)
20:37:26	34448/34448	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:24%20GMT	https://www.convertworld.com/pt/tempo/dias/dias-em-horas.html	website/convertworld/www.convertworld.com/pt/tempo/dias/dias-em-horas.html	(from https://www.convertworld.com/pt/tempo/dias.html)
20:37:27	34353/34353	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:24%20GMT	https://www.convertworld.com/pt/tempo/horas/horas-em-min.html	website/convertworld/www.convertworld.com/pt/tempo/horas/horas-em-min.html	(from https://www.convertworld.com/pt/tempo/horas.html)
20:37:28	83638/83638	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:25%20GMT	https://www.convertworld.com/pt/zonas-horarias/belo-horizonte-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/belo-horizonte-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:28	83653/83653	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:26%20GMT	https://www.convertworld.com/pt/zonas-horarias/buenos-aires-argentina.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/buenos-aires-argentina.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:29	83663/83663	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:26%20GMT	https://www.convertworld.com/pt/zonas-horarias/caiena-guiana-francesa.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/caiena-guiana-francesa.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:29	83269/83269	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:27%20GMT	https://www.convertworld.com/pt/zonas-horarias/fortaleza-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/fortaleza-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:30	83358/83358	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:28%20GMT	https://www.convertworld.com/pt/zonas-horarias/montevideo-uruguai.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/montevideo-uruguai.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:31	83084/83084	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:28%20GMT	https://www.convertworld.com/pt/zonas-horarias/nuuk-groelandia.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/nuuk-groelandia.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:31	83384/83384	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:29%20GMT	https://www.convertworld.com/pt/zonas-horarias/paramaribo-suriname.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/paramaribo-suriname.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:32	83500/83500	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:30%20GMT	https://www.convertworld.com/pt/zonas-horarias/porto-alegre-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/porto-alegre-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:33	83050/83050	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:30%20GMT	https://www.convertworld.com/pt/zonas-horarias/recife-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/recife-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:33	83654/83654	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:31%20GMT	https://www.convertworld.com/pt/zonas-horarias/rio-de-janeiro-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/rio-de-janeiro-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:34	84722/84722	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:31%20GMT	https://www.convertworld.com/pt/zonas-horarias/saint-pierre-ilhas-saint-pierre-e-miquelon.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/saint-pierre-ilhas-saint-pierre-e-miquelon.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:36	83198/83198	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:32%20GMT	https://www.convertworld.com/pt/zonas-horarias/salvador-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/salvador-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:36	83284/83284	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:33%20GMT	https://www.convertworld.com/pt/zonas-horarias/sao-paulo-brasil.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/sao-paulo-brasil.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:36	81365/81365	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:34%20GMT	https://www.convertworld.com/pt/zonas-horarias/toquio-japao.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/toquio-japao.html	(from https://www.convertworld.com/pt/zonas-horarias/brasilia-brasil.html)
20:37:37	84854/84854	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:34%20GMT	https://www.convertworld.com/pt/zonas-horarias/douglas-ilha-de-man.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/douglas-ilha-de-man.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
20:37:37	84537/84537	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:35%20GMT	https://www.convertworld.com/pt/zonas-horarias/dublin-irlanda.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/dublin-irlanda.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
20:37:38	86003/86003	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:36%20GMT	https://www.convertworld.com/pt/zonas-horarias/las-palmas-de-gran-canaria-espanha.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/las-palmas-de-gran-canaria-espanha.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
20:37:39	84477/84477	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:36%20GMT	https://www.convertworld.com/pt/zonas-horarias/rabat-marrocos.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/rabat-marrocos.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
20:37:39	84917/84917	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:37%20GMT	https://www.convertworld.com/pt/zonas-horarias/saint-helier-jersei.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/saint-helier-jersei.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
20:37:40	85115/85115	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:38%20GMT	https://www.convertworld.com/pt/zonas-horarias/st-peter-port-guernsey.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/st-peter-port-guernsey.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
20:37:41	85050/85050	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:34:38%20GMT	https://www.convertworld.com/pt/zonas-horarias/torshavn-ilhas-faroe.html	website/convertworld/www.convertworld.com/pt/zonas-horarias/torshavn-ilhas-faroe.html	(from https://www.convertworld.com/pt/zonas-horarias/lisboa-portugal.html)
